1,50,0.002857332229614258
2,100,0.0026806306838989256
3,150,0.0024127721786499023
4,200,0.0023034000396728515
5,250,0.002023453712463379
6,300,0.00278437614440918
7,350,0.0014583635330200195
8,400,0.0024196434020996092
9,450,0.0022453689575195313
10,500,0.0015668869018554688
11,550,0.0020735549926757814
12,600,0.0028517532348632814
13,650,0.0031076622009277343
14,700,0.002136993408203125
15,750,0.0019153594970703126
16,800,0.002561626434326172
17,850,0.002008213996887207
18,900,0.0018152999877929688
19,950,0.0018791532516479492
20,1000,0.002481732368469238
21,1050,0.0015665102005004883
22,1100,0.0027228403091430664
23,1150,0.0024545955657958984
24,1200,0.0037515449523925783
25,1250,0.0014284753799438477
26,1300,0.0017656517028808594
27,1350,0.001727447509765625
28,1400,0.0025365447998046877
29,1450,0.0017005777359008789
30,1500,0.0015921926498413087
31,1550,0.0019144201278686523
32,1600,0.0017661666870117188
33,1650,0.00193544864654541
34,1700,0.001665668487548828
35,1750,0.0019885873794555664
36,1800,0.0022614431381225587
37,1850,0.002942066192626953
38,1900,0.0019623470306396485
39,1950,0.002101302146911621
40,2000,0.0021708536148071288
41,2050,0.0013411188125610353
42,2100,0.002151360511779785
43,2150,0.002051095962524414
44,2200,0.0019634532928466796
45,2250,0.002088775634765625
46,2300,0.0019496536254882812
47,2350,0.0025933122634887694
48,2400,0.0016292572021484376
49,2450,0.001984858512878418
50,2500,0.0030829906463623047
51,2550,0.0016888618469238282
52,2600,0.002694840431213379
53,2650,0.0034174537658691407
54,2700,0.0023045825958251955
55,2750,0.002650742530822754
56,2800,0.0014406204223632812
57,2850,0.0020666599273681642
58,2900,0.002633528709411621
59,2950,0.003017091751098633
60,3000,0.002783055305480957
61,3050,0.0017222929000854491
62,3100,0.003411216735839844
63,3150,0.002166323661804199
64,3200,0.001709742546081543
65,3250,0.0017981529235839844
66,3300,0.0021820163726806643
67,3350,0.002648420333862305
68,3400,0.002856011390686035
69,3450,0.0017113256454467773
70,3500,0.0017209529876708984
71,3550,0.0026793146133422853
72,3600,0.0012439393997192383
73,3650,0.00240875244140625
74,3700,0.0013715410232543945
75,3750,0.002649812698364258
76,3800,0.0020854520797729493
77,3850,0.0025575637817382814
78,3900,0.0015884780883789063
79,3950,0.0021614789962768554
80,4000,0.0028162717819213865
81,4050,0.001456294059753418
82,4100,0.0027338838577270507
83,4150,0.003044533729553223
84,4200,0.002473139762878418
85,4250,0.0030543851852416993
86,4300,0.0020929956436157226
87,4350,0.001043415069580078
88,4400,0.001381545066833496
89,4450,0.0017660856246948242
90,4500,0.0018588066101074218
91,4550,0.0012712430953979491
92,4600,0.0025824499130249023
93,4650,0.0014469957351684571
94,4700,0.002874140739440918
95,4750,0.0020029163360595703
96,4800,0.001961617469787598
97,4850,0.001602635383605957
98,4900,0.0024532175064086916
99,4950,0.0014347362518310547
100,5000,0.0022278833389282227
101,5050,0.0015001535415649415
102,5100,0.002215390205383301
103,5150,0.0029155969619750976
104,5200,0.001943221092224121
105,5250,0.0020359230041503908
106,5300,0.002190976142883301
107,5350,0.0023485851287841798
108,5400,0.0018809080123901368
109,5450,0.0019313478469848632
110,5500,0.0020034313201904297
111,5550,0.0017976999282836915
112,5600,0.0012344074249267577
113,5650,0.002290334701538086
114,5700,0.0019103097915649414
115,5750,0.0017055177688598633
116,5800,0.003128962516784668
117,5850,0.002274422645568848
118,5900,0.002390289306640625
119,5950,0.002606301307678223
120,6000,0.0020589542388916014
121,6050,0.0020958662033081056
122,6100,0.001847710609436035
123,6150,0.002112870216369629
124,6200,0.0024759531021118163
