1.7701354882121088,-9.547713201642036,2.077933066338301,0.5739009311680489,-0.37823414350041296,-0.6530441563678968,0.3179779610738726
1.774926111996174,-9.499806963801385,2.0958979055285454,0.6511306810470759,-0.5962187095519459,-0.4629564617270074,0.07888853607840204
1.7964839190244675,-9.466272597312928,2.0839213460683825,0.6328067907521151,-0.7266611603832467,-0.20494035300835717,-0.1718097065863631
1.8036698547005654,-9.444715082645416,2.0611658830940724,0.5216093691081642,-0.7504461453240874,0.0831013848464451,-0.3973014080813264
1.8168440701067448,-9.430343211293222,2.03601510822773,0.33380451579124165,-0.664098675656145,0.3589786565560193,-0.5645191036327863
1.8144487582147122,-9.42076196372509,2.0228408928215504,0.09698757649206258,-0.4802802264483492,0.5821685266967755,-0.6488483032362992
1.8048675106465817,-9.432738230824471,2.0216432368755344,-0.1540845183389118,-0.2258972224451937,0.7199292769020796,-0.6379108420140398
1.774926111996174,-9.48304007291794,2.0156549571454527,-0.38744703109724404,0.06858088852061449,0.7514100108611467,-0.52968335390241
1.7617518965899945,-9.509388211369515,2.025236204713583,-0.5579848369928784,0.3463566353183911,0.670420954355486,-0.3452908148474751
1.7294151860475542,-9.524957592487336,2.0348174522817137,-0.6466052455942064,0.5733322433569641,0.4909542443074647,-0.1102530049196532
1.7366011217236519,-9.526155686974526,2.05877057120204,-0.6403144616544485,0.7161226293314958,0.23937226901211936,0.1409492347744689
1.7270198741555214,-9.467470107078553,2.0755377544462683,-0.5400429847689036,0.7537553147963851,-0.0473278154664683,0.371438525063392
1.7473800252377987,-9.448307611942292,2.082723690122366,-0.36049774044488697,0.6807135297356772,-0.32709222810025,0.5474314056439766
1.7737284560501576,-9.43633134484291,2.093502593636513,-0.128042801942347,0.5077602852514543,-0.5588091003932988,0.6430528150235771
1.8000768868625165,-9.443516988158226,2.0887119698524477,0.12928955596021002,0.25377610991380806,-0.7109021134855225,0.6430397202338624
1.8264253176748753,-9.471063221096992,2.06835181877017,0.36165698494726506,-0.032344191490157534,-0.7539444980862031,0.5474721657958922
1.8216346938908101,-9.474656335115434,2.0803283782303335,0.5409129959071598,-0.31369016160498553,-0.6863014230198553,0.37148616411907015
1.8000768868625165,-9.487830696702003,2.0911072817444802,0.6407254982830499,-0.5490245860667239,-0.517869476425281,0.14090438293823612
1.7857050155103207,-9.473458825349809,2.0911072817444802,0.6464034244311736,-0.7037330188583958,-0.27337994855993486,-0.11038955918685407
